Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Invoice_No,Store_ID,Tax_Amount,Discount_Amount,Payment_Mode,Customer_ID,Cashier_ID,Barcode,Batch_No,Supplier,Is_Return,Expiry_Date,Current_Stock,Reorder_Level
2026-04-01,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260401-0101,STORE-001,0.14,0.0,Wallet,CU0197,C02,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260401-0101,STORE-001,0.26,0.0,Wallet,CU0197,C02,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260401-0101,STORE-001,0.69,0.43,Wallet,CU0197,C02,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260401-0111,STORE-001,0.32,0.0,Cash,CU0220,C06,,,,,,,
2026-04-01,P006,Butter,Dairy,1,4.4,1.05,4.27,0.92,INV-20260401-0111,STORE-001,0.21,0.13,Cash,CU0220,C06,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260401-0111,STORE-001,0.22,0.14,Cash,CU0220,C06,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,INV-20260401-0111,STORE-001,0.55,0.34,Cash,CU0220,C06,,,,,,,
2026-04-01,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260401-0111,STORE-001,0.12,0.0,Cash,CU0220,C06,,,,,,,
2026-04-01,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260401-0111,STORE-001,0.43,0.0,Cash,CU0220,C06,,,,,,,
2026-04-01,P019,Chicken Breast,Meat,1,7.2,1.75,6.98,1.53,INV-20260401-0111,STORE-001,0.35,0.22,Cash,CU0220,C06,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260401-0111,STORE-001,0.48,0.0,Cash,CU0220,C06,,,,,,,
2026-04-01,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260401-0111,STORE-001,0.51,0.0,Cash,CU0220,C06,,,,,,,
2026-04-01,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260401-0041,STORE-001,0.29,0.0,Wallet,CU0008,C01,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260401-0041,STORE-001,0.71,0.0,Wallet,CU0008,C01,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260401-0041,STORE-001,0.53,0.0,Wallet,CU0008,C01,,,,,,,
2026-04-01,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260401-0041,STORE-001,0.24,0.0,Wallet,CU0008,C01,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,1,2.1,0.55,2.04,0.49,INV-20260401-0301,STORE-001,0.1,0.06,Card,CU0060,C04,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260401-0061,STORE-001,0.21,0.0,Cash,CU0053,C01,,,,,,,
2026-04-01,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260401-0401,STORE-001,0.11,0.0,UPI,CU0002,C04,,,,,,,
2026-04-01,P019,Chicken Breast,Meat,3,7.2,1.75,21.6,5.25,INV-20260401-0441,STORE-001,1.08,0.0,Card,CU0090,C06,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260401-0441,STORE-001,0.24,0.0,Card,CU0090,C06,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260401-0011,STORE-001,0.11,0.0,Wallet,CU0109,C02,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260401-0441,STORE-001,0.26,0.0,Card,CU0090,C06,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260401-0481,STORE-001,0.11,0.07,Cash,CU0086,C01,,,,,,,
2026-04-01,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260401-0401,STORE-001,1.33,0.0,UPI,CU0002,C04,,,,,,,
2026-04-01,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,INV-20260401-0351,STORE-001,0.09,0.0,UPI,CU0161,C04,,,,,,,
2026-04-01,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260401-0351,STORE-001,0.24,0.0,UPI,CU0161,C04,,,,,,,
2026-04-01,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,INV-20260401-0371,STORE-001,0.43,0.0,Wallet,CU0210,C05,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,INV-20260401-0351,STORE-001,0.68,0.71,UPI,CU0161,C04,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260401-0351,STORE-001,0.79,0.0,UPI,CU0161,C04,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260401-0381,STORE-001,0.26,0.0,UPI,CU0206,C03,,,,,,,
2026-04-01,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260401-0401,STORE-001,0.43,0.0,UPI,CU0002,C04,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,INV-20260401-0381,STORE-001,0.68,0.71,UPI,CU0206,C03,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260401-0481,STORE-001,0.36,0.38,Cash,CU0086,C01,,,,,,,
2026-04-01,P020,Yogurt Cups,Dairy,3,3.4,0.88,9.69,2.13,INV-20260401-0481,STORE-001,0.48,0.51,Cash,CU0086,C01,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260401-0341,STORE-001,0.24,0.0,UPI,CU0161,C05,,,,,,,
2026-04-01,P018,Cooking Oil,Staples,2,9.8,1.9,19.6,3.8,INV-20260401-0011,STORE-001,0.98,0.0,Wallet,CU0109,C02,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260401-0451,STORE-001,0.2,0.21,Cash,CU0193,C06,,,,,,,
2026-04-01,P018,Cooking Oil,Staples,1,9.8,1.9,9.8,1.9,INV-20260401-0471,STORE-001,0.49,0.0,Wallet,CU0003,C04,,,,,,,
2026-04-01,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260401-0011,STORE-001,0.44,0.0,Wallet,CU0109,C02,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260401-0011,STORE-001,0.11,0.07,Wallet,CU0109,C02,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,INV-20260401-0011,STORE-001,0.46,0.28,Wallet,CU0109,C02,,,,,,,
2026-04-01,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260401-0371,STORE-001,0.22,0.0,Wallet,CU0210,C05,,,,,,,
2026-04-01,P011,Coffee,Beverages,2,8.9,2.8,17.27,5.07,INV-20260401-0371,STORE-001,0.86,0.53,Wallet,CU0210,C05,,,,,,,
2026-04-01,P012,Sugar,Pantry,3,2.2,0.52,6.27,1.23,INV-20260401-0461,STORE-001,0.31,0.33,Cash,CU0087,C05,,,,,,,
2026-04-01,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260401-0461,STORE-001,0.89,0.0,Cash,CU0087,C05,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260401-0471,STORE-001,0.53,0.0,Wallet,CU0003,C04,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260401-0471,STORE-001,0.48,0.0,Wallet,CU0003,C04,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260401-0471,STORE-001,0.11,0.0,Wallet,CU0003,C04,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,3,2.25,0.62,6.55,1.66,INV-20260401-0451,STORE-001,0.33,0.2,Cash,CU0193,C06,,,,,,,
2026-04-01,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.3,0.78,INV-20260401-0371,STORE-001,0.17,0.1,Wallet,CU0210,C05,,,,,,,
2026-04-01,P014,Biscuits,Snacks,3,2.6,0.78,7.8,2.34,INV-20260401-0371,STORE-001,0.39,0.0,Wallet,CU0210,C05,,,,,,,
2026-04-01,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260401-0361,STORE-001,0.24,0.0,UPI,CU0047,C04,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260401-0361,STORE-001,0.37,0.23,UPI,CU0047,C04,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260401-0361,STORE-001,0.34,0.0,UPI,CU0047,C04,,,,,,,
2026-04-01,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,INV-20260401-0371,STORE-001,0.64,0.4,Wallet,CU0210,C05,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260401-0011,STORE-001,0.26,0.0,Wallet,CU0109,C02,,,,,,,
2026-04-01,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260401-0011,STORE-001,0.14,0.0,Wallet,CU0109,C02,,,,,,,
2026-04-01,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,INV-20260401-0011,STORE-001,0.11,0.12,Wallet,CU0109,C02,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260401-0011,STORE-001,0.57,0.0,Wallet,CU0109,C02,,,,,,,
2026-04-01,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260401-0341,STORE-001,1.33,0.0,UPI,CU0161,C05,,,,,,,
2026-04-01,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260401-0481,STORE-001,0.35,0.0,Cash,CU0086,C01,,,,,,,
2026-04-01,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260401-0341,STORE-001,0.11,0.0,UPI,CU0161,C05,,,,,,,
2026-04-01,P014,Biscuits,Snacks,2,2.6,0.78,5.04,1.4,INV-20260401-0381,STORE-001,0.25,0.16,UPI,CU0206,C03,,,,,,,
2026-04-01,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260401-0421,STORE-001,0.34,0.0,Card,CU0030,C02,,,,,,,
2026-04-01,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260401-0421,STORE-001,0.44,0.0,Card,CU0030,C02,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260401-0421,STORE-001,0.57,0.0,Card,CU0030,C02,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260401-0421,STORE-001,0.11,0.0,Card,CU0030,C02,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260401-0391,STORE-001,0.23,0.0,Card,CU0179,C03,,,,,,,
2026-04-01,P001,Bananas,Produce,1,0.62,0.23,0.59,0.2,INV-20260401-0001,STORE-001,0.03,0.03,UPI,CU0058,C02,,,,,,,
2026-04-01,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260401-0321,STORE-001,0.51,0.0,Card,CU0134,C05,,,,,,,
2026-04-01,P018,Cooking Oil,Staples,3,9.8,1.9,29.4,5.7,INV-20260401-0321,STORE-001,1.47,0.0,Card,CU0134,C05,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.02,2.42,INV-20260401-0321,STORE-001,0.45,0.48,Card,CU0134,C05,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,2,5.25,1.65,9.97,2.77,INV-20260401-0321,STORE-001,0.5,0.53,Card,CU0134,C05,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.51,1.21,INV-20260401-0001,STORE-001,0.23,0.24,UPI,CU0058,C02,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,INV-20260401-0001,STORE-001,0.75,0.79,UPI,CU0058,C02,,,,,,,
2026-04-01,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260401-0001,STORE-001,0.14,0.0,UPI,CU0058,C02,,,,,,,
2026-04-01,P001,Bananas,Produce,3,0.62,0.23,1.77,0.6,INV-20260401-0311,STORE-001,0.09,0.09,UPI,CU0055,C02,,,,,,,
2026-04-01,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260401-0001,STORE-001,0.12,0.0,UPI,CU0058,C02,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260401-0001,STORE-001,0.38,0.0,UPI,CU0058,C02,,,,,,,
2026-04-01,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,INV-20260401-0311,STORE-001,0.41,0.43,UPI,CU0055,C02,,,,,,,
2026-04-01,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260401-0311,STORE-001,0.33,0.0,UPI,CU0055,C02,,,,,,,
2026-04-01,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260401-0311,STORE-001,0.89,0.0,UPI,CU0055,C02,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,INV-20260401-0001,STORE-001,0.11,0.11,UPI,CU0058,C02,,,,,,,
2026-04-01,P006,Butter,Dairy,3,4.4,1.05,12.54,2.49,INV-20260401-0001,STORE-001,0.63,0.66,UPI,CU0058,C02,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260401-0391,STORE-001,0.57,0.0,Card,CU0179,C03,,,,,,,
2026-04-01,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,INV-20260401-0391,STORE-001,0.43,0.0,Card,CU0179,C03,,,,,,,
2026-04-01,P019,Chicken Breast,Meat,2,7.2,1.75,13.97,3.07,INV-20260401-0461,STORE-001,0.7,0.43,Cash,CU0087,C05,,,,,,,
2026-04-01,P014,Biscuits,Snacks,3,2.6,0.78,7.8,2.34,INV-20260401-0491,STORE-001,0.39,0.0,UPI,CU0048,C05,,,,,,,
2026-04-01,P011,Coffee,Beverages,3,8.9,2.8,25.36,7.06,INV-20260401-0381,STORE-001,1.27,1.34,UPI,CU0206,C03,,,,,,,
2026-04-01,P011,Coffee,Beverages,3,8.9,2.8,25.9,7.6,INV-20260401-0431,STORE-001,1.29,0.8,UPI,CU0164,C03,,,,,,,
2026-04-01,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260401-0431,STORE-001,0.11,0.0,UPI,CU0164,C03,,,,,,,
2026-04-01,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260401-0481,STORE-001,0.11,0.0,Cash,CU0086,C01,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260401-0331,STORE-001,0.69,0.43,Card,CU0007,C06,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260401-0431,STORE-001,0.38,0.0,UPI,CU0164,C03,,,,,,,
2026-04-01,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.23,0.71,INV-20260401-0331,STORE-001,0.16,0.17,Card,CU0007,C06,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,INV-20260401-0331,STORE-001,0.55,0.34,Card,CU0007,C06,,,,,,,
2026-04-01,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,INV-20260401-0451,STORE-001,0.28,0.17,Cash,CU0193,C06,,,,,,,
2026-04-01,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260401-0411,STORE-001,0.53,0.0,Card,CU0092,C02,,,,,,,
2026-04-01,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260401-0411,STORE-001,0.71,0.0,Card,CU0092,C02,,,,,,,
2026-04-01,P014,Biscuits,Snacks,1,2.6,0.78,2.52,0.7,INV-20260401-0411,STORE-001,0.13,0.08,Card,CU0092,C02,,,,,,,
2026-04-01,P011,Coffee,Beverages,2,8.9,2.8,17.27,5.07,INV-20260401-0491,STORE-001,0.86,0.53,UPI,CU0048,C05,,,,,,,
2026-04-01,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260401-0331,STORE-001,0.23,0.0,Card,CU0007,C06,,,,,,,
2026-04-01,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260401-0491,STORE-001,0.11,0.0,UPI,CU0048,C05,,,,,,,
2026-04-01,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260401-0451,STORE-001,0.38,0.0,Cash,CU0193,C06,,,,,,,
2026-04-01,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260401-0381,STORE-001,0.35,0.0,UPI,CU0206,C03,,,,,,,
2026-04-02,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260402-0102,STORE-001,0.24,0.0,Cash,CU0119,C03,,,,,,,
2026-04-02,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,INV-20260402-0102,STORE-001,0.3,0.32,Cash,CU0119,C03,,,,,,,
2026-04-02,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260402-0102,STORE-001,0.23,0.0,Cash,CU0119,C03,,,,,,,
2026-04-02,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.69,0.84,INV-20260402-0102,STORE-001,0.18,0.11,Cash,CU0119,C03,,,,,,,
2026-04-02,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260402-0102,STORE-001,0.29,0.0,Cash,CU0119,C03,,,,,,,
2026-04-02,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,INV-20260402-0102,STORE-001,0.42,0.44,Cash,CU0119,C03,,,,,,,
2026-04-02,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260402-0102,STORE-001,0.79,0.0,Cash,CU0119,C03,,,,,,,
2026-04-02,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260402-0112,STORE-001,0.21,0.0,Card,CU0146,C06,,,,,,,
2026-04-02,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,INV-20260402-0102,STORE-001,0.09,0.0,Cash,CU0119,C03,,,,,,,
2026-04-02,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,INV-20260402-0412,STORE-001,0.09,0.0,Wallet,CU0198,C04,,,,,,,
2026-04-02,P009,Pasta,Pantry,2,2.35,0.7,4.56,1.26,INV-20260402-0422,STORE-001,0.23,0.14,UPI,CU0038,C03,,,,,,,
2026-04-02,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260402-0422,STORE-001,0.43,0.0,UPI,CU0038,C03,,,,,,,
2026-04-02,P018,Cooking Oil,Staples,3,9.8,1.9,29.4,5.7,INV-20260402-0422,STORE-001,1.47,0.0,UPI,CU0038,C03,,,,,,,
2026-04-02,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260402-0112,STORE-001,0.24,0.0,Card,CU0146,C06,,,,,,,
2026-04-02,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260402-0112,STORE-001,0.14,0.0,Card,CU0146,C06,,,,,,,
2026-04-02,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260402-0112,STORE-001,0.35,0.0,Card,CU0146,C06,,,,,,,
2026-04-02,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260402-0112,STORE-001,0.54,0.57,Card,CU0146,C06,,,,,,,
2026-04-02,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,INV-20260402-0422,STORE-001,0.06,0.0,UPI,CU0038,C03,,,,,,,
2026-04-02,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260402-0432,STORE-001,0.32,0.0,Wallet,CU0154,C01,,,,,,,
2026-04-02,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,INV-20260402-0432,STORE-001,0.64,0.4,Wallet,CU0154,C01,,,,,,,
2026-04-02,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260402-0432,STORE-001,0.69,0.43,Wallet,CU0154,C01,,,,,,,
2026-04-02,P001,Bananas,Produce,2,0.62,0.23,1.2,0.42,INV-20260402-0432,STORE-001,0.06,0.04,Wallet,CU0154,C01,,,,,,,
2026-04-02,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260402-0432,STORE-001,0.35,0.0,Wallet,CU0154,C01,,,,,,,
2026-04-02,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260402-0112,STORE-001,0.34,0.0,Card,CU0146,C06,,,,,,,
2026-04-02,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260402-0112,STORE-001,0.22,0.0,Card,CU0146,C06,,,,,,,
2026-04-02,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,INV-20260402-0442,STORE-001,0.43,0.0,Cash,CU0210,C01,,,,,,,
2026-04-02,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,INV-20260402-0442,STORE-001,0.59,0.0,Cash,CU0210,C01,,,,,,,
2026-04-02,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260402-0442,STORE-001,0.66,0.0,Cash,CU0210,C01,,,,,,,
2026-04-02,P017,Rice 5kg,Staples,2,12.5,2.1,25.0,4.2,INV-20260402-0442,STORE-001,1.25,0.0,Cash,CU0210,C01,,,,,,,
2026-04-02,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260402-0442,STORE-001,0.71,0.0,Cash,CU0210,C01,,,,,,,
2026-04-02,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,INV-20260402-0102,STORE-001,0.23,0.14,Cash,CU0119,C03,,,,,,,
2026-04-02,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,INV-20260402-0452,STORE-001,0.11,0.07,Cash,CU0111,C01,,,,,,,
2026-04-02,P006,Butter,Dairy,3,4.4,1.05,12.54,2.49,INV-20260402-0462,STORE-001,0.63,0.66,UPI,CU0206,C05,,,,,,,
2026-04-02,P018,Cooking Oil,Staples,2,9.8,1.9,19.01,3.21,INV-20260402-0452,STORE-001,0.95,0.59,Cash,CU0111,C01,,,,,,,
2026-04-02,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260402-0072,STORE-001,0.24,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260402-0072,STORE-001,0.26,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.51,1.35,INV-20260402-0072,STORE-001,0.28,0.29,Card,CU0082,C01,,,,,,,
2026-04-02,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,INV-20260402-0072,STORE-001,0.34,0.21,Card,CU0082,C01,,,,,,,
2026-04-02,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260402-0072,STORE-001,0.38,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260402-0072,STORE-001,0.11,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260402-0072,STORE-001,0.22,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260402-0072,STORE-001,0.11,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260402-0482,STORE-001,0.24,0.0,Cash,CU0046,C05,,,,,,,
2026-04-02,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.44,2.2,INV-20260402-0482,STORE-001,0.42,0.26,Cash,CU0046,C05,,,,,,,
2026-04-02,P013,Tea Bags,Beverages,2,4.3,1.2,8.34,2.14,INV-20260402-0482,STORE-001,0.42,0.26,Cash,CU0046,C05,,,,,,,
2026-04-02,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260402-0482,STORE-001,0.11,0.0,Cash,CU0046,C05,,,,,,,
2026-04-02,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260402-0482,STORE-001,0.36,0.38,Cash,CU0046,C05,,,,,,,
2026-04-02,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260402-0072,STORE-001,0.11,0.0,Card,CU0082,C01,,,,,,,
2026-04-02,P013,Tea Bags,Beverages,3,4.3,1.2,12.9,3.6,INV-20260402-0062,STORE-001,0.65,0.0,Cash,CU0005,C04,,,,,,,
2026-04-02,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260402-0062,STORE-001,0.53,0.0,Cash,CU0005,C04,,,,,,,
2026-04-02,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260402-0062,STORE-001,0.29,0.0,Cash,CU0005,C04,,,,,,,
2026-04-02,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260402-0062,STORE-001,0.24,0.0,Cash,CU0005,C04,,,,,,,
2026-04-02,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260402-0062,STORE-001,0.37,0.23,Cash,CU0005,C04,,,,,,,
2026-04-02,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,INV-20260402-0062,STORE-001,0.21,0.23,Cash,CU0005,C04,,,,,,,
2026-04-02,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,INV-20260402-0062,STORE-001,0.42,0.44,Cash,CU0005,C04,,,,,,,
2026-04-02,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260402-0492,STORE-001,0.21,0.0,Cash,CU0120,C03,,,,,,,
2026-04-02,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260402-0492,STORE-001,0.44,0.0,Cash,CU0120,C03,,,,,,,
2026-04-02,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260402-0492,STORE-001,0.24,0.0,Cash,CU0120,C03,,,,,,,
2026-04-02,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260402-0492,STORE-001,0.57,0.0,Cash,CU0120,C03,,,,,,,
2026-04-02,P016,Salsa,Snacks,1,3.95,1.05,3.75,0.85,INV-20260402-0492,STORE-001,0.19,0.2,Cash,CU0120,C03,,,,,,,
