Date,Invoice_No,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Discount_Amount,Tax_Amount,Payment_Mode,Customer_ID,Cashier_ID,Store_ID
2026-04-10,INV-20260410-0020,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P006,Butter,Dairy,2,4.4,1.05,8.54,1.84,0.26,0.43,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,0.0,0.11,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,0.0,0.79,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,0.43,0.69,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P019,Chicken Breast,Meat,2,7.2,1.75,13.97,3.07,0.43,0.7,Wallet,CU0134,C01,STORE-001
2026-04-10,INV-20260410-0020,P002,Apples,Produce,3,1.15,0.37,3.45,1.11,0.0,0.17,Wallet,CU0134,C01,STORE-001
2026-04-01,INV-20260401-0021,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P003,Milk 1L,Dairy,2,2.25,0.62,4.27,1.01,0.23,0.21,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.51,1.35,0.29,0.28,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,0.0,0.79,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,0.28,0.46,Wallet,CU0192,C06,STORE-001
2026-04-01,INV-20260401-0021,P014,Biscuits,Snacks,2,2.6,0.78,5.2,1.56,0.0,0.26,Wallet,CU0192,C06,STORE-001
2026-04-02,INV-20260402-0022,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,0.0,0.11,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P009,Pasta,Pantry,2,2.35,0.7,4.46,1.16,0.24,0.22,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,0.09,0.14,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P007,Peanut Butter,Pantry,2,5.25,1.65,9.97,2.77,0.53,0.5,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,0.14,0.23,UPI,CU0210,C01,STORE-001
2026-04-02,INV-20260402-0022,P017,Rice 5kg,Staples,2,12.5,2.1,24.25,3.45,0.75,1.21,UPI,CU0210,C01,STORE-001
2026-04-03,INV-20260403-0023,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.69,0.84,0.11,0.18,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,0.07,0.11,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,0.79,0.75,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,0.28,0.46,Cash,CU0057,C04,STORE-001
2026-04-03,INV-20260403-0023,P001,Bananas,Produce,3,0.62,0.23,1.77,0.6,0.09,0.09,Cash,CU0057,C04,STORE-001
2026-04-04,INV-20260404-0024,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,0.4,0.64,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,0.23,0.37,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P018,Cooking Oil,Staples,1,9.8,1.9,9.8,1.9,0.0,0.49,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P015,Chips,Snacks,1,2.85,0.86,2.76,0.77,0.09,0.14,Wallet,CU0193,C03,STORE-001
2026-04-04,INV-20260404-0024,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,0.0,0.59,Wallet,CU0193,C03,STORE-001
2026-04-05,INV-20260405-0025,P004,Bread Loaf,Bakery,2,2.1,0.55,4.07,0.97,0.13,0.2,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,0.14,0.22,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,0.21,0.34,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,0.28,0.46,Wallet,CU0139,C03,STORE-001
2026-04-05,INV-20260405-0025,P014,Biscuits,Snacks,3,2.6,0.78,7.41,1.95,0.39,0.37,Wallet,CU0139,C03,STORE-001
2026-04-06,INV-20260406-0026,P004,Bread Loaf,Bakery,1,2.1,0.55,2.04,0.49,0.06,0.1,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P006,Butter,Dairy,2,4.4,1.05,8.54,1.84,0.26,0.43,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P009,Pasta,Pantry,3,2.35,0.7,6.7,1.75,0.35,0.34,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,0.09,0.14,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,0.79,0.75,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,UPI,CU0125,C04,STORE-001
2026-04-06,INV-20260406-0026,P016,Salsa,Snacks,1,3.95,1.05,3.83,0.93,0.12,0.19,UPI,CU0125,C04,STORE-001
2026-04-07,INV-20260407-0027,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,0.0,0.21,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,0.14,0.22,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,0.23,0.37,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,0.79,0.75,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,0.0,0.24,Cash,CU0098,C03,STORE-001
2026-04-07,INV-20260407-0027,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,0.0,0.14,Cash,CU0098,C03,STORE-001
2026-04-08,INV-20260408-0028,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,0.07,0.11,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,Card,CU0215,C02,STORE-001
2026-04-08,INV-20260408-0028,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,0.0,0.09,Card,CU0215,C02,STORE-001
2026-04-09,INV-20260409-0029,P004,Bread Loaf,Bakery,3,2.1,0.55,6.11,1.46,0.19,0.31,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,0.11,0.11,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,0.26,0.25,Cash,CU0148,C03,STORE-001
2026-04-09,INV-20260409-0029,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,0.0,0.24,Cash,CU0148,C03,STORE-001
2026-04-10,INV-20260410-0030,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,0.0,0.21,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P003,Milk 1L,Dairy,3,2.25,0.62,6.55,1.66,0.2,0.33,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,0.0,0.79,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P012,Sugar,Pantry,2,2.2,0.52,4.27,0.91,0.13,0.21,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P017,Rice 5kg,Staples,2,12.5,2.1,23.75,2.95,1.25,1.19,Cash,CU0211,C04,STORE-001
2026-04-10,INV-20260410-0030,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Cash,CU0211,C04,STORE-001
2026-04-01,INV-20260401-0031,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,0.21,0.2,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,0.4,0.64,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,0.07,0.11,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Wallet,CU0193,C02,STORE-001
2026-04-01,INV-20260401-0031,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.02,2.42,0.48,0.45,Wallet,CU0193,C02,STORE-001
2026-04-02,INV-20260402-0032,P004,Bread Loaf,Bakery,3,2.1,0.55,6.11,1.46,0.19,0.31,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,0.44,0.42,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,0.07,0.11,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,0.34,0.55,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P007,Peanut Butter,Pantry,1,5.25,1.65,5.09,1.49,0.16,0.25,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P018,Cooking Oil,Staples,2,9.8,1.9,18.62,2.82,0.98,0.93,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P001,Bananas,Produce,2,0.62,0.23,1.2,0.42,0.04,0.06,Card,CU0062,C01,STORE-001
2026-04-02,INV-20260402-0032,P017,Rice 5kg,Staples,3,12.5,2.1,35.62,4.42,1.88,1.78,Card,CU0062,C01,STORE-001
2026-04-03,INV-20260403-0033,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,0.0,0.21,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,0.0,0.11,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P009,Pasta,Pantry,3,2.35,0.7,6.7,1.75,0.35,0.34,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,0.43,0.69,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P014,Biscuits,Snacks,2,2.6,0.78,4.94,1.3,0.26,0.25,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P018,Cooking Oil,Staples,3,9.8,1.9,27.93,4.23,1.47,1.4,UPI,CU0117,C06,STORE-001
2026-04-03,INV-20260403-0033,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,UPI,CU0117,C06,STORE-001
2026-04-04,INV-20260404-0034,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,0.0,0.11,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.44,2.2,0.26,0.42,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0078,C02,STORE-001
2026-04-04,INV-20260404-0034,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,UPI,CU0078,C02,STORE-001
2026-04-05,INV-20260405-0035,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P006,Butter,Dairy,2,4.4,1.05,8.54,1.84,0.26,0.43,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,0.11,0.11,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.51,1.21,0.24,0.23,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P016,Salsa,Snacks,2,3.95,1.05,7.5,1.7,0.4,0.38,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P015,Chips,Snacks,3,2.85,0.86,8.12,2.15,0.43,0.41,Cash,CU0123,C03,STORE-001
2026-04-05,INV-20260405-0035,P011,Coffee,Beverages,1,8.9,2.8,8.45,2.35,0.45,0.42,Cash,CU0123,C03,STORE-001
2026-04-06,INV-20260406-0036,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,0.0,0.11,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,0.14,0.14,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,0.14,0.23,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P015,Chips,Snacks,2,2.85,0.86,5.41,1.43,0.29,0.27,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,0.0,0.34,UPI,CU0159,C05,STORE-001
2026-04-06,INV-20260406-0036,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,0.0,0.13,UPI,CU0159,C05,STORE-001
2026-04-07,INV-20260407-0037,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,0.32,0.3,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,0.0,0.24,Card,CU0202,C03,STORE-001
2026-04-07,INV-20260407-0037,P015,Chips,Snacks,3,2.85,0.86,8.12,2.15,0.43,0.41,Card,CU0202,C03,STORE-001
2026-04-08,INV-20260408-0038,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,0.21,0.2,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,0.4,0.64,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.51,1.21,0.24,0.23,UPI,CU0104,C06,STORE-001
2026-04-08,INV-20260408-0038,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,UPI,CU0104,C06,STORE-001
